time,lat,lng,accuracy,altitude,speed,satellites in view,satellites in use
1562442,12.9176318,77.5772829,12,833,8.37,29,10
1563486,12.9175969,77.5773835,12,833,9.79,29,10
1564487,12.9175611,77.5774643,13,833,9.73,29,10
1565564,12.9175362,77.5775409,14,832,9.29,29,10
1566536,12.9175205,77.5775979,15,832,8.31,29,10
1567581,12.9175219,77.5776427,13,832,5.42,29,10
1568583,12.9175457,77.577742,13,832,5.48,29,10
1569655,12.9175457,77.577742,13,832,5.48,29,10
1570711,12.9175312,77.5778237,13,832,4.81,29,10
1571682,12.9175288,77.5778735,14,822,4.42,29,10
1572681,12.9174473,77.5779202,14,825,5.16,29,10
1573705,12.9174046,77.5779642,15,826,5.19,29,10
1574681,12.9174332,77.5779768,14,824,4.48,29,10
1575731,12.9174613,77.5779705,13,825,2.23,29,10
1576732,12.9173591,77.577976,13,827,3.25,29,10
1577756,12.917281,77.5780419,13,826,3.94,29,10
1578780,12.9172547,77.5780813,13,828,4.24,29,10
1579781,12.9172924,77.5782846,12,828,7.78,29,10
1580836,12.9172604,77.5784213,11,828,8.57,30,10
1581856,12.9172775,77.5785504,12,827,8.62,30,10
1582884,12.9172593,77.5786121,12,826,8,30,10
1583882,12.9172528,77.5787203,13,819,8.72,30,10
1584885,12.9172528,77.5788183,13,819,8.86,30,10
1585973,12.9172453,77.5788956,13,820,9.03,30,10
1586934,12.9172263,77.5789633,13,821,8.05,30,10
1587983,12.9172304,77.5790534,13,821,8.03,30,10
1588985,12.917224,77.5791301,13,822,8.24,30,10
1590053,12.9172303,77.5792104,13,823,8.82,30,10
1591035,12.9172373,77.5792867,13,823,8.5,30,10
1592067,12.9172268,77.5793734,13,823,9.08,30,10
1593035,12.9172132,77.5794393,13,824,8.13,30,10
1594075,12.917208,77.5795314,13,825,8.31,30,10
1595082,12.9172019,77.579606,13,827,7.95,30,10
1596084,12.9172107,77.5796757,12,827,7.03,30,10
1597130,12.9172242,77.5797626,12,826,6.24,30,10
1598166,12.9172066,77.579801,12,825,5.15,30,10
1599183,12.9172162,77.5798406,12,822,4.85,30,10
1600184,12.9172291,77.5798777,12,823,3.14,30,10
1601233,12.917245,77.5798793,12,823,1.37,30,10
1602256,12.9172415,77.5798772,12,824,0.43,30,10
1603287,12.917238,77.5799002,11,825,0.64,30,10
1604333,12.91724,77.5799071,11,827,0.52,30,10
1605387,12.9172391,77.5798972,11,825,0.31,30,10
1606422,12.9172312,77.5798917,11,824,0.3,30,10
1607386,12.9172174,77.5798749,11,824,0.51,30,10
1608383,12.917202,77.5798817,11,825,0.38,30,10
1609383,12.9171943,77.5798824,11,826,0,30,10
1610469,12.9171907,77.5798869,11,827,0,30,10
1611435,12.9171869,77.5798898,11,827,0,30,10
1612486,12.917184,77.5798895,11,827,0,30,10
1613516,12.917182,77.5798916,10,828,0,30,9
1614527,12.9171801,77.5798927,10,828,0,30,9
1615532,12.9171744,77.5798903,11,829,0,30,9
1616533,12.9171699,77.5798878,11,829,0,30,9
1617580,12.9171663,77.5798837,10,829,0,30,9
1618587,12.9171663,77.5798837,10,829,0,30,9
1619580,12.9171669,77.5798887,10,830,0,30,9
1620580,12.9171685,77.5798918,10,830,0,30,9
1621581,12.9171685,77.5798918,10,830,0,30,9
1622656,12.9171697,77.5798946,10,831,0,30,9
1623635,12.9171697,77.5798946,10,831,0,30,9
1624636,12.9171707,77.5798942,10,830,0,30,9
1625632,12.9171709,77.579894,10,830,0,30,9
1626634,12.9171711,77.579894,10,831,0,30,9
1627633,12.9171712,77.579894,10,831,0,30,9
1628637,12.9171713,77.5798941,10,831,0,30,9
1629636,12.9171713,77.5798941,10,831,0,30,9
1630707,12.9171713,77.5798948,9,831,0,30,9
1631729,12.9171706,77.5798961,9,831,0,30,9
1632736,12.9171706,77.5798961,9,831,0,30,9
1633733,12.9171695,77.5798986,10,832,0,30,9
1634758,12.9171692,77.5798991,10,832,0,30,9
1635732,12.9171691,77.5798994,10,832,0,30,9
1636733,12.917169,77.5798996,10,832,0,30,9
1637781,12.9171689,77.5798997,10,832,0,30,9
1638863,12.9171688,77.5798997,10,832,0,30,9
1639831,12.9171688,77.5798997,10,832,0,30,9
1640831,12.9171688,77.5798997,10,832,0,30,9
1641833,12.9171687,77.5798997,10,832,0,30,9
1642907,12.9171687,77.5798998,10,832,0,30,9
1643883,12.9171687,77.5798998,10,832,0,30,9
1644933,12.9171688,77.5798999,10,832,0,30,9
1645930,12.9171687,77.5798999,11,832,0,30,10
1646976,12.9171687,77.5798998,11,832,0,30,10
1648020,12.9171687,77.5798998,11,832,0,30,10
1649022,12.9171686,77.5798997,11,832,0,30,10
1649981,12.9171686,77.5798997,11,832,0,30,10
1651031,12.9171686,77.5798997,11,832,0,30,10
1652034,12.9171685,77.5798997,11,832,0,30,10
1653083,12.9171685,77.5798997,11,832,0,30,10
1654132,12.9171685,77.5798997,10,832,0,30,10
1655169,12.9171685,77.5798996,10,832,0,30,10
1656186,12.9171684,77.5798996,10,832,0,29,10
1657186,12.9171685,77.5798996,10,832,0,30,10
1658238,12.9171685,77.5798996,10,832,0,30,10
1659268,12.9171685,77.5798996,10,832,0,30,10
1660288,12.9171684,77.5798995,10,832,0,30,10
1661285,12.9171684,77.5798995,10,832,0,30,10
1662282,12.9171684,77.5798995,10,832,0,30,10
1663370,12.9171684,77.5798995,10,832,0,30,10
1664338,12.9171684,77.5798995,10,832,0,30,10
1665331,12.9171684,77.5798995,10,832,0,30,10
1666334,12.9171683,77.5798996,10,832,0,30,10
1667367,12.9171682,77.5798996,10,832,0,30,10
1668334,12.9171681,77.5798997,10,832,0,30,10
1669333,12.9171681,77.5798997,10,832,0,30,10
1670380,12.917168,77.5798998,10,832,0,30,10
1671417,12.9171679,77.5798998,10,832,0,30,10
1672388,12.9171679,77.5798999,9,826,0,30,10
1673473,12.9171678,77.5798999,9,827,0,30,10
1674433,12.9171677,77.5798999,9,828,0,30,10
1675463,12.9171677,77.5799,9,829,0,30,10
1676438,12.9171676,77.5799001,9,829,0,30,10
1677438,12.9171676,77.5799002,9,830,0,30,10
1678433,12.9171677,77.5799008,9,830,0,30,10
1679458,12.9171678,77.5799011,9,831,0,30,10
1680436,12.9171678,77.5799017,9,831,0,30,10
1681434,12.9171679,77.5799021,9,831,0,30,10
1682486,12.9171679,77.5799022,9,831,0,30,10
1683520,12.9171679,77.5799025,9,831,0,30,10
1684529,12.9171657,77.579913,9,831,1.27,30,10
1685529,12.9171686,77.5799356,9,831,2.06,30,10
1686533,12.9171705,77.579967,10,833,2.77,30,9
1687559,12.9171711,77.580006,10,830,3.4,30,9
1688535,12.9171699,77.5800886,11,830,3.65,29,9
1689531,12.9171699,77.5800886,11,830,3.65,29,9
1690582,12.917168,77.5801842,11,834,4.23,30,10
1691725,12.9171687,77.5802355,10,832,4.4,30,10
1692581,12.9171687,77.5802355,10,832,4.4,30,10
1693583,12.9171701,77.5802869,11,832,4.45,30,11
1694583,12.917186,77.5804428,12,836,5.22,30,11
1695607,12.917186,77.5804428,12,836,5.22,30,11
1696583,12.9171452,77.5806184,12,834,5.98,30,11
1697581,12.917151,77.5806908,13,834,7.21,30,10
1698621,12.917151,77.5806908,13,834,7.21,30,10
1699658,12.9171484,77.5808292,14,834,7.15,30,10
1700635,12.9171529,77.5808922,15,834,7.25,30,10
1701633,12.9171589,77.5810357,13,835,9.1,30,10
1702634,12.9171512,77.5811052,13,835,8.98,30,10
1703656,12.9171453,77.5812033,12,835,9.72,30,10
1704633,12.9171842,77.5813026,12,834,9.87,30,10
1705681,12.9172024,77.5813849,13,824,9.69,30,10
1706682,12.9171897,77.5814834,13,826,10.42,30,10
1707704,12.9171846,77.5816232,13,828,10.94,30,10
1708682,12.9171729,77.5817702,13,826,11.68,30,10
1709731,12.9171704,77.581879,12,828,12.44,30,10
1710731,12.9171656,77.5820206,13,830,12.61,30,9
1711751,12.9171431,77.5821427,12,829,12.6,30,9
1712784,12.9171238,77.5822354,12,830,12.09,30,9
1713832,12.9171155,77.5823701,12,829,12.34,30,9
1714839,12.917135,77.5824981,12,832,12.86,30,9
1715858,12.9171354,77.5826074,12,832,12.84,30,9
1716885,12.917119,77.5827149,12,834,12.37,30,9
1717885,12.9170992,77.5828407,12,834,12.61,30,9
1718919,12.9170795,77.5829515,12,835,12.09,30,9
1719904,12.9171123,77.5830035,12,835,10.78,30,10
1720883,12.9171207,77.5830733,12,836,9.99,30,10
1721936,12.9171689,77.5831816,13,836,10.28,30,10
1722983,12.917147,77.5832639,13,837,9.84,30,10
1723981,12.917142,77.5833404,14,829,9.5,30,10
1724984,12.9171296,77.5833786,14,831,7.15,30,10
1726031,12.9171048,77.5834269,14,832,6.2,30,10
1727041,12.9170918,77.5833943,13,828,3.78,30,11
1728080,12.9171098,77.5834218,13,831,3.42,30,11
1729083,12.9170991,77.583453,12,834,2.79,30,11
1730134,12.9170987,77.5834786,12,835,2.78,30,11
1731181,12.9170974,77.5835218,12,836,3.06,30,11
1732199,12.9170637,77.58353,12,836,1.45,30,11
1733186,12.9170649,77.5835876,12,831,0.46,30,11
1734183,12.9170859,77.5835726,12,830,0.33,30,11
1735236,12.9171064,77.5835946,12,829,0.53,30,11
1736267,12.9171053,77.5836089,11,830,1.12,30,11
1737234,12.9171216,77.5836339,11,826,1.76,30,11
1738231,12.9171311,77.5836562,11,827,2.12,30,11
1739287,12.9171303,77.5836935,11,828,3.92,30,11
1740371,12.9170949,77.5838056,11,829,5.18,30,11
1741380,12.9170825,77.5838644,11,829,5.64,30,11
1742385,12.9170846,77.5838899,11,830,5.51,30,11
1743386,12.9170807,77.5839532,11,831,4.71,30,11
1744421,12.9170825,77.5840127,11,832,5.5,29,10
1745384,12.9170742,77.5840643,11,832,5.63,29,10
1746434,12.9170662,77.5841152,11,832,5.74,29,10
1747485,12.9170735,77.5842028,12,825,7.84,29,10
1748532,12.9170905,77.5843927,12,827,9.02,29,11
1749531,12.9171187,77.5844617,12,828,9.87,29,11
1750537,12.9171298,77.5845566,12,829,10.05,29,11
1751582,12.9171218,77.5846427,12,831,9.88,29,11
1752632,12.9171218,77.5846427,12,831,9.88,29,11
1753581,12.9170991,77.5848848,11,832,10.57,29,10
1754581,12.9170947,77.5849529,11,831,10.24,29,10
1755645,12.9171065,77.5850351,11,824,10.01,29,10
1756666,12.9171133,77.585121,12,825,9.47,28,10
1757640,12.9171063,77.5852209,12,825,9.52,29,10
1758681,12.917114,77.5852964,13,826,9.28,29,10
1759688,12.9171269,77.5853615,14,827,8.75,29,10
1760706,12.9170734,77.585401,14,828,7.19,29,10
1761731,12.9170438,77.5854683,14,828,7.21,29,10
1762731,12.9170165,77.5855067,13,828,6.46,29,10
1763781,12.9170794,77.5854829,13,829,4.11,29,10
1764856,12.9170973,77.5854242,12,830,1.92,29,10
1765884,12.9170665,77.5854626,12,831,2.23,29,10
1766883,12.9170747,77.5855083,12,832,2.5,30,7
1767934,12.9170976,77.5854889,11,832,1.55,30,7
1768952,12.9170859,77.5854966,12,832,1.31,30,7
1769983,12.9170935,77.5854892,11,831,0.16,30,6
1770982,12.9170702,77.58547,10,833,0.38,30,7
1772034,12.9170689,77.5854479,10,833,0,30,7
1773126,12.9170668,77.5854506,10,833,0,31,7
1774083,12.9170762,77.5854393,10,835,0,31,7
1775083,12.917072,77.5854217,9,836,0,31,7
1776084,12.9170775,77.5854165,9,837,0,31,8
1777086,12.9170776,77.5854078,9,837,0,31,8
1778084,12.917084,77.5854159,9,836,0,31,10
1779135,12.9170871,77.5854155,9,836,0,31,10
1780132,12.9170883,77.5854146,9,836,0,31,9
1781134,12.9170843,77.5854127,9,836,0,31,8
1782133,12.9170835,77.5854136,9,837,0,31,8
1783136,12.9170833,77.5854144,9,836,0,31,7
1784130,12.9170847,77.5854146,9,836,0,31,7
1785176,12.9170843,77.5854148,9,836,0,31,7
1786130,12.9170857,77.5854132,9,836,0,31,7
1787134,12.917086,77.585413,9,836,0,31,7
1788134,12.917086,77.5854128,9,836,0,31,7
1789175,12.917086,77.5854128,9,832,0,31,7
1790134,12.917086,77.5854134,9,832,0,31,7
1791183,12.917086,77.5854133,9,834,0,31,5
1792183,12.917086,77.5854136,9,834,0,31,5
1793271,12.917086,77.5854136,9,835,0,31,5
1794236,12.917086,77.5854137,9,835,0,31,7
1795233,12.917086,77.5854137,9,835,0,31,7
1796285,12.917086,77.5854139,9,835,0,31,7
1797375,12.9170861,77.5854138,9,835,0,31,8
1798335,12.9170861,77.5854138,9,836,0,31,8
1799335,12.917086,77.5854137,9,833,0,31,7
1800335,12.9170861,77.5854137,9,834,0,31,6
1801426,12.917086,77.5854136,9,834,0,31,6
1802384,12.917086,77.5854136,9,835,0,31,6
1803432,12.9170874,77.585414,9,835,0,31,7
1804434,12.9170874,77.585414,9,835,0,31,7
1805464,12.9170875,77.585414,9,835,0,31,6
1806434,12.9170877,77.5854141,9,835,0,31,6
1807486,12.9170878,77.5854142,9,835,0,31,7
1808534,12.9170879,77.5854143,96,836,0,31,4
1809568,12.9170879,77.5854142,9,833,0,31,5
1810587,12.9170879,77.5854142,9,833,0,31,5
1811634,12.9170879,77.5854142,9,833,0,31,5
1812680,12.917088,77.5854143,9,834,0,31,5
1813681,12.917088,77.5854143,9,835,0,31,5
1814681,12.917088,77.5854142,9,834,0,31,5
1815680,12.9170879,77.5854142,9,835,0,31,5
1816685,12.9170879,77.5854142,9,835,0,31,5
1817752,12.9170878,77.5854142,96,835,0,31,4
1818781,12.9170878,77.5854142,96,835,0,31,4
1819837,12.9170873,77.5854142,9,835,0,31,4
1820883,12.9170873,77.5854142,9,835,0,31,5
1821924,12.9170873,77.5854142,9,835,0,31,5
1822882,12.9170873,77.5854143,9,836,0,31,5
1823883,12.9170873,77.5854144,9,836,0,31,5
1824931,12.9170873,77.5854144,9,836,0,31,5
1825979,12.9170871,77.5854145,9,836,0,31,5
1826930,12.917087,77.5854145,9,836,0,31,5
1827933,12.9170869,77.5854146,9,836,0,31,5
1828983,12.9170869,77.5854146,9,836,0,31,5
1830008,12.9170868,77.5854147,9,836,0,31,5
1830982,12.9170868,77.5854148,9,836,0,31,6
1831986,12.9170867,77.5854148,9,836,0,31,6
1832981,12.9170866,77.5854149,9,836,0,31,6
1834070,12.9170865,77.5854149,9,836,0,31,6
1835035,12.9170865,77.5854149,9,836,0,31,6
1836084,12.9170864,77.585415,9,836,0,31,6
1837135,12.9170864,77.585415,9,836,0,31,6
1838170,12.9170863,77.5854151,9,836,0,31,6
1839137,12.9170863,77.5854152,9,836,0,31,5
1840135,12.9170863,77.5854152,9,836,0,31,5
1841133,12.9170862,77.5854153,9,836,0,31,5
1842175,12.9170862,77.5854153,9,836,0,31,5
1843185,12.9170861,77.5854153,9,836,0,31,5
1844187,12.9170813,77.5854227,9,837,0.69,31,6
1845183,12.9170658,77.5854486,9,839,1.59,31,6
1846225,12.9170674,77.5854766,9,835,2.34,31,8
1847188,12.9170675,77.5855048,9,837,2.82,31,8
1848183,12.9170694,77.585542,9,837,3.67,31,8
1849183,12.9170692,77.5855873,9,831,4.42,31,8
1850223,12.9170509,77.5856902,9,831,5,31,8
1851234,12.9170416,77.5857378,9,834,5.62,31,8
1852287,12.9170428,77.5858021,9,835,6.18,31,8
1853336,12.917045,77.585878,9,836,6.8,31,8
1854425,12.9170469,77.5859561,9,835,7.97,31,8
1855383,12.9170384,77.5860266,9,835,8.11,31,8
1856383,12.9170368,77.5861159,9,835,8.48,31,8
1857438,12.9170333,77.5861855,9,835,8.5,31,8
1858480,12.9170333,77.5862883,9,835,9.09,31,8
1859434,12.917026,77.5863593,9,831,9.05,31,8
1860435,12.9170229,77.5864371,9,832,9.66,31,8
1861483,12.9170169,77.5865379,10,832,10.63,31,8
1862524,12.9170098,77.5866444,9,833,11.45,31,8
1863486,12.9170177,77.5867569,10,831,11.21,31,8
1864480,12.9170035,77.5868673,10,831,11.23,31,8
1865535,12.916987,77.587044,11,824,10.17,31,8
1866566,12.916987,77.587044,11,824,10.17,31,8
1867584,12.9169837,77.5871848,10,825,11.5,31,8
1868635,12.9169854,77.5874066,10,828,11.47,31,10
1869633,12.9169854,77.5874066,10,828,11.47,31,10
1870657,12.9169818,77.5876469,10,824,12.16,31,10
1871634,12.9169818,77.5876469,10,824,12.16,31,10
1872686,12.9169747,77.5878698,9,825,12.13,31,10
1873680,12.9169707,77.5879779,10,826,12.01,31,10
1874705,12.9169753,77.5880817,10,826,11.58,31,10
1875680,12.9169771,77.5881863,10,826,11.55,31,10
1876682,12.9169817,77.5882845,10,826,11.23,31,10
1877733,12.9169758,77.5884191,10,825,11.59,31,10
1878756,12.9169604,77.5884946,10,825,9.65,31,10
1879733,12.9169636,77.5885853,10,826,9.86,31,10
1880731,12.916942,77.588652,10,822,9.03,31,10
1881732,12.9169663,77.5887576,10,823,9.95,31,10
1882773,12.9169607,77.5888285,11,823,9.58,31,10
1883731,12.9169761,77.5889028,11,821,8.82,31,10
1884787,12.9169689,77.5889558,11,822,7.54,31,10
1885833,12.9169748,77.5890384,11,823,7.18,31,10
1886879,12.9169767,77.5890971,11,825,5.65,31,10
1887884,12.9169637,77.5891257,11,826,4.88,31,10
1888883,12.9169648,77.589162,11,825,4.62,31,10
1889933,12.9169618,77.589219,11,824,5.01,31,10
1890967,12.9169537,77.589267,11,825,5.22,30,9
1891930,12.9169659,77.5893216,11,826,5.94,30,10
1892935,12.9169652,77.5893757,11,826,6.17,31,11
1893934,12.9169527,77.5894485,10,822,6.89,31,11
1894963,12.916959,77.5895186,10,823,7.12,31,11
1895933,12.9169635,77.5895854,10,823,7.36,31,11
1896932,12.9169526,77.5896576,10,822,7.52,31,11
1897933,12.9169534,77.5897484,10,823,8.7,31,11
1898972,12.9169553,77.5898425,10,823,8.84,31,11
1899933,12.9169475,77.5899399,10,824,8.98,31,11
1900984,12.9169442,77.5900193,10,825,8.58,31,11
1901986,12.9169322,77.5900912,10,820,8.49,31,11
1903026,12.9169356,77.5901876,10,821,8.87,31,11
1904035,12.9169335,77.5902797,10,821,8.98,31,11
1905081,12.9169258,77.5903624,10,820,8.35,31,13
1906133,12.9169296,77.5904506,10,821,9.39,31,13
1907171,12.916926,77.5905303,10,821,8.27,31,13
1908186,12.9169173,77.5906056,10,822,8.47,31,13
1909191,12.9169095,77.5906805,11,822,8.16,31,13
1910181,12.9169099,77.5907499,12,822,7.77,31,13
1911225,12.9169092,77.5908069,12,823,7.13,31,13
1912181,12.9168847,77.5908636,12,820,6.58,31,13
1913239,12.9168918,77.5909279,11,821,6.23,31,13
1914288,12.9168983,77.5909975,11,821,6.15,31,13
1915306,12.9168852,77.5910562,11,821,6.57,31,13
1916287,12.9168922,77.5911182,11,822,6.66,31,13
1917333,12.9169203,77.5911887,11,822,6.61,31,12
1918382,12.9169346,77.5912403,11,823,6.04,31,12
1919422,12.9169438,77.5912885,11,820,4.44,31,12
1920385,12.9169394,77.5913145,11,819,3.6,31,12
1921387,12.9169315,77.5913228,11,819,1.83,31,12
1922383,12.9169299,77.5913278,11,821,0.62,29,12
1923471,12.9169198,77.5913231,11,818,0.43,29,12
1924485,12.9169181,77.5913227,12,819,0.42,29,12
1925542,12.9169144,77.5913279,13,820,0.52,29,12
1926540,12.9169076,77.5913152,14,820,0.61,29,12
1927566,12.9168921,77.5913341,16,821,1.06,29,12
1928588,12.9169032,77.5913631,20,819,1.18,29,12
1929581,12.9168884,77.5913465,17,822,1.23,29,12
1930580,12.9168884,77.5913465,17,822,1.23,29,12
1931617,12.9168722,77.5913427,15,822,1.18,29,10
1932630,12.9168456,77.5913325,16,824,1.23,29,10
1933632,12.9168506,77.5913415,16,825,0.34,29,10
1934682,12.9168636,77.5913553,15,828,0.54,29,10
1935766,12.9168806,77.5913751,15,826,0.78,29,10
1936782,12.9168995,77.5913839,14,826,1.02,29,10
1937781,12.9169156,77.5913834,14,825,0.89,29,10
1938832,12.9169192,77.5913788,13,826,0.24,29,10
1939855,12.9169174,77.5913648,13,827,0.5,29,10
1940832,12.9169204,77.5913518,13,823,1.09,29,10
1941831,12.9169204,77.5913429,13,824,0.5,29,10
1942832,12.9169184,77.5913365,12,825,0.42,29,10
1943924,12.9169145,77.5913315,12,826,0.21,29,9
1944882,12.9169102,77.5913273,12,828,0.23,29,9
1945883,12.9169047,77.5913233,12,826,0.29,29,9
1946880,12.9168946,77.5913135,12,826,0,29,9
1947902,12.9168912,77.5913117,12,826,0,29,9
1948880,12.9168885,77.5913105,11,827,0,29,9
1949882,12.9168885,77.5913137,11,824,0,29,9
1950882,12.9168855,77.5913133,11,825,0,29,9
1951966,12.9168855,77.5913148,11,826,0,29,9
1952933,12.9168895,77.5913184,11,828,0,29,9
1953934,12.9168956,77.5913257,11,828,0,29,9
1954982,12.9168975,77.5913273,10,829,0,29,9
1956023,12.9168962,77.5913299,10,830,0,29,9
1956984,12.9168936,77.5913295,10,830,0,29,9
1957987,12.9168965,77.5913348,10,830,0,29,9
1958986,12.9168976,77.591338,10,830,0,29,9
1960034,12.9169009,77.5913762,10,831,3.51,29,9
1960984,12.9168977,77.5914294,10,833,4.4,29,9
1961986,12.9168908,77.5915527,10,834,5.54,29,9
1963033,12.9168875,77.5916243,10,835,5.7,29,9
1964126,12.9168926,77.591669,10,836,5.02,29,9
1965134,12.9169001,77.5917207,10,836,5.28,29,9
1966137,12.9168973,77.5917644,9,836,4.91,29,9
1967133,12.9168833,77.591792,10,836,5.09,29,10
1968174,12.9168842,77.5918484,10,830,5.28,29,10
1969135,12.9168826,77.5919018,10,832,5.49,29,10
1970185,12.916872,77.5919643,10,834,5.92,29,10
1971185,12.9168636,77.5920204,11,836,6.14,29,10
1972228,12.9168622,77.5921144,11,837,7.61,29,10
1973183,12.9168469,77.5922038,11,838,8.03,29,10
1974234,12.916809,77.592332,12,836,9.24,29,10
1975236,12.9167864,77.5923896,13,835,8.58,29,10
1976306,12.9168249,77.5923413,11,836,2.99,29,10
1977282,12.9168405,77.5923784,11,838,3.32,29,10
1978283,12.9168364,77.5924073,11,840,3.4,29,11
1979286,12.9168391,77.5924487,11,839,3.38,29,11
1980328,12.916837,77.5925087,11,839,3.74,29,11
1981332,12.9168307,77.5925651,11,832,4.12,29,11
1982334,12.916826,77.592604,12,834,4.18,29,11
1983384,12.9168117,77.5926417,12,836,4.21,29,11
1984424,12.9168637,77.5927337,12,836,5.46,29,11
1985382,12.9168562,77.5927808,12,837,5.63,29,11
1986439,12.9168631,77.5928637,12,834,5.94,29,11
1987484,12.9168521,77.5929178,11,834,5.38,29,11
1988533,12.9168516,77.5930301,11,835,5.8,29,11
1989484,12.9168606,77.5930812,12,835,5.68,29,11
1990536,12.9168686,77.5930867,11,838,1.98,29,9
1991547,12.9168686,77.5930867,11,838,1.98,29,9
1992572,12.9168673,77.5931152,11,839,1.88,29,11
1993535,12.9168635,77.5931403,10,839,2.01,29,11
1994581,12.9168604,77.5931498,11,839,1.97,29,11
1995585,12.9168433,77.5932092,10,837,2.79,29,11
1996625,12.9169043,77.5932479,10,835,3.07,29,11
1997636,12.9168945,77.593278,10,835,3.33,29,11
1998637,12.9169149,77.5933822,10,834,4.23,29,9
1999637,12.9169129,77.5934277,10,836,4.48,29,9
2000665,12.9169129,77.5934277,10,836,4.48,29,9
2001634,12.916908,77.5935,10,836,3.62,29,9
2002636,12.9169059,77.5935196,10,835,2.06,29,7
2003633,12.9169042,77.5935253,10,834,0.77,29,7
2004633,12.9169001,77.5935275,10,835,0.56,29,7
2005636,12.9168992,77.5935256,10,834,0.21,29,7
2006637,12.916898,77.5935255,10,832,0.32,29,7
2007681,12.9168984,77.5935301,10,834,0.41,29,7
2008682,12.9168984,77.5935301,10,834,0.41,29,7
2009681,12.916913,77.5935348,11,829,0.3,29,7
2010682,12.9169249,77.593539,11,830,0.61,29,7
2011680,12.9169383,77.5935481,11,830,0.87,29,7
2012710,12.9169477,77.5935548,11,831,0.44,29,7
2013682,12.9169573,77.5935581,11,830,0.39,29,7
2014682,12.9169658,77.5935576,12,830,0.29,29,7
2015680,12.9169738,77.5935564,12,830,0.29,29,7
2016710,12.9169738,77.5935564,12,830,0.29,29,7
2017731,12.916974,77.5935528,12,831,0,29,7
2018732,12.9169698,77.5935565,12,828,0.38,29,7
2019782,12.9169547,77.5935605,12,830,1.07,29,7
2020781,12.9169373,77.5935694,12,830,1.63,29,7
2021781,12.9169183,77.5935803,12,831,1.82,29,6
2022784,12.9169003,77.593589,13,830,2.06,29,6
2023780,12.9168733,77.5935958,13,831,2.51,30,6
2024786,12.9168664,77.5936401,13,833,4.38,30,6
2025782,12.9168647,77.5936961,12,832,4.77,30,6
2026782,12.9168723,77.5937532,12,831,4.81,30,5
2027780,12.916924,77.5938677,12,831,5.25,30,7
2028806,12.9169677,77.593941,12,826,5.53,30,8
