ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),LIGHT,SOUND,LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time,YYYY-MO-DD HH-MI-SS_SSS
10.3477,0.4956,0.2155,0,50.468,42.520603,-83.52411,841.94,957.8287334,0,44.041935,,17 / 22,330029,2018-07-23 23:12:19:987
10.2508,-1.9489,0.4764,0,50.687,42.520603,-83.52411,841.94,957.8287334,0,44.041935,,17 / 22,330528,2018-07-23 23:12:20:486
11.2516,-1.3396,1.5383,0,47.519,42.520603,-83.52411,841.94,957.8287334,0,44.041935,,14 / 23,331027,2018-07-23 23:12:20:985
8.3306,-0.2693,0.5016,0,47.303,42.520603,-83.52411,841.94,957.8287334,0,44.041935,,14 / 23,331529,2018-07-23 23:12:21:487
9.2201,-2.3858,2.1703,0,45.804,42.520603,-83.52411,841.94,957.8287334,0,44.041935,,14 / 23,332026,2018-07-23 23:12:21:984
10.3106,-0.9349,0.0455,0,44.766,42.520603,-83.52411,841.94,957.8287334,0,44.041935,,14 / 23,332527,2018-07-23 23:12:22:485
9.2177,0.5902,-1.804,0,45.463,42.520603,-83.52411,841.94,957.8287334,0,44.041935,,14 / 23,333027,2018-07-23 23:12:22:985
9.4882,-1.2055,2.4672,0,44.69,42.520603,-83.52411,841.94,957.8287334,0,44.041935,,14 / 23,333527,2018-07-23 23:12:23:485
9.2416,-2.3308,-1.4533,0,44.192,42.520603,-83.52411,841.94,957.8287334,0,44.041935,,14 / 23,334027,2018-07-23 23:12:23:985
9.4344,2.5702,-2.0949,0,47.347,42.520603,-83.52411,841.94,957.8287334,0,44.041935,,14 / 23,334526,2018-07-23 23:12:24:484
10.9607,-1.5658,1.8316,0,43.225,42.520603,-83.52411,841.94,957.8287334,0,44.041935,,14 / 23,335027,2018-07-23 23:12:24:985
8.5425,-0.65,-0.3926,0,42.8,42.520603,-83.52411,841.94,957.8287334,0,44.041935,,14 / 23,335527,2018-07-23 23:12:25:485
8.9519,-0.5435,3.7864,0,42.321,42.520603,-83.52411,841.94,957.8287334,0,44.041935,,14 / 23,336027,2018-07-23 23:12:25:985
12.2404,-1.1265,-1.7526,0,42.442,42.520603,-83.52411,841.94,957.8287334,0,44.041935,,14 / 23,336528,2018-07-23 23:12:26:486
8.9818,-1.8208,0.9421,0,42.24,42.520603,-83.52411,841.94,957.8287334,0,44.041935,,14 / 23,337026,2018-07-23 23:12:26:984
8.752,-0.0922,1.488,0,42.505,42.520603,-83.52411,841.94,957.8287334,0,44.041935,,14 / 23,337527,2018-07-23 23:12:27:485
10.0628,0.1425,-1.6472,0,43.15,42.520603,-83.52411,841.94,957.8287334,0,44.041935,,14 / 23,338027,2018-07-23 23:12:27:985
9.1087,-2.1991,-2.788,0,42.961,42.520603,-83.52411,841.94,957.8287334,0,44.041935,,14 / 23,338526,2018-07-23 23:12:28:484
10.5596,-2.8012,-4.4317,0,43.468,42.520603,-83.52411,841.94,957.8287334,0,44.041935,,16 / 23,339028,2018-07-23 23:12:28:986
8.2995,0.0419,0.2921,0,42.332,42.520603,-83.52411,841.94,957.8287334,0,44.041935,,16 / 23,339526,2018-07-23 23:12:29:484
9.1937,-2.7222,2.296,0,41.138,42.520695,-83.5241,822.58,957.8287334,2.7,29.361288,279.2,16 / 23,340027,2018-07-23 23:12:29:985
11.0959,-1.9632,-2.1272,0,40.372,42.520695,-83.5241,822.58,957.8287334,2.7,29.361288,279.2,16 / 23,340529,2018-07-23 23:12:30:487
8.6131,-0.9313,-0.5279,0,43.158,42.520695,-83.5241,822.58,957.8287334,2.7,29.361288,279.2,16 / 23,341026,2018-07-23 23:12:30:984
7.6782,-1.3372,3.5793,0,43.611,42.520695,-83.5241,822.58,957.8287334,2.7,29.361288,279.2,16 / 23,341528,2018-07-23 23:12:31:486
9.8701,-0.9972,-1.7992,0,43.592,42.520695,-83.5241,822.58,957.8287334,2.7,29.361288,279.2,16 / 23,342027,2018-07-23 23:12:31:985
9.6139,-2.0135,-0.0263,0,41.787,42.520695,-83.5241,822.58,957.8287334,2.7,29.361288,279.2,16 / 23,342526,2018-07-23 23:12:32:484
11.376,-1.0008,-1.9345,0,41.839,42.520695,-83.5241,822.58,957.8287334,2.7,29.361288,279.2,16 / 23,343029,2018-07-23 23:12:32:987
8.7376,-0.0503,0.0563,0,42.152,42.520695,-83.5241,822.58,957.8287334,2.7,29.361288,279.2,16 / 23,343527,2018-07-23 23:12:33:485
8.7652,-0.018,3.553,0,41.651,42.520695,-83.5241,822.58,957.8287334,2.7,29.361288,279.2,16 / 23,344029,2018-07-23 23:12:33:987
11.3174,-1.7873,-2.2721,0,43.555,42.520695,-83.5241,822.58,957.8287334,2.7,29.361288,279.2,16 / 23,344526,2018-07-23 23:12:34:484
8.764,0.7494,-0.0227,0,42.644,42.520695,-83.5241,822.58,957.8287334,2.7,29.361288,279.2,16 / 23,345027,2018-07-23 23:12:34:985
8.8717,-1.2043,0.1305,0,40.772,42.520695,-83.5241,822.58,957.8287334,2.7,29.361288,279.2,16 / 23,345527,2018-07-23 23:12:35:485
10.6769,-0.4956,-0.4453,0,40.129,42.520695,-83.5241,822.58,957.8287334,2.7,29.361288,279.2,16 / 23,346027,2018-07-23 23:12:35:985
10.0844,-2.7497,-2.3463,0,42.897,42.520695,-83.5241,822.58,957.8287334,2.7,29.361288,279.2,16 / 23,346527,2018-07-23 23:12:36:485
10.3513,0.267,1.5802,0,41.55,42.520695,-83.5241,822.58,957.8287334,2.7,29.361288,279.2,14 / 23,347027,2018-07-23 23:12:36:985
8.6383,-1.8519,-1.1013,0,43.563,42.520695,-83.5241,822.58,957.8287334,2.7,29.361288,279.2,14 / 23,347526,2018-07-23 23:12:37:484
8.7771,-2.1536,3.626,0,42.132,42.520695,-83.5241,822.58,957.8287334,2.7,29.361288,279.2,14 / 23,348027,2018-07-23 23:12:37:985
10.5477,-1.3156,-0.8655,0,41.045,42.520695,-83.5241,822.58,957.8287334,2.7,29.361288,279.2,14 / 23,348527,2018-07-23 23:12:38:485
9.3326,0.9409,-2.375,0,40.854,42.520695,-83.5241,822.58,957.8287334,2.7,29.361288,279.2,14 / 23,349027,2018-07-23 23:12:38:985
9.0249,-2.2589,2.5163,0,40.205,42.520695,-83.5241,822.58,957.8287334,2.7,29.361288,279.2,14 / 23,349526,2018-07-23 23:12:39:484
7.2233,-0.0311,-2.2781,0,42.041,42.520695,-83.5241,822.58,957.8287334,2.7,29.361288,279.2,14 / 23,350027,2018-07-23 23:12:39:985
10.8996,-0.8356,1.6771,0,39.775,42.520695,-83.5241,822.58,957.8287334,2.7,29.361288,279.2,14 / 23,350526,2018-07-23 23:12:40:484
10.416,-1.2414,-2.3595,0,38.948,42.520695,-83.5241,822.58,957.8287334,2.7,29.361288,279.2,14 / 23,351028,2018-07-23 23:12:40:986
9.3841,-3.1268,0.5626,0,44.562,42.520695,-83.5241,822.58,957.8287334,2.7,29.361288,279.2,14 / 23,351526,2018-07-23 23:12:41:484
9.3314,-0.3879,0.8523,1,39.37,42.520695,-83.5241,822.58,957.8287334,2.7,29.361288,279.2,14 / 23,352027,2018-07-23 23:12:41:985
9.4619,-0.1879,1.8244,1,38.515,42.520695,-83.5241,822.58,957.8287334,2.7,29.361288,279.2,14 / 23,352527,2018-07-23 23:12:42:485
6.9564,-4.5633,5.0673,0,38.483,42.520695,-83.5241,822.58,957.8287334,2.7,29.361288,279.2,14 / 23,353027,2018-07-23 23:12:42:985
9.347,-0.5435,-0.8715,8,46.701,42.520695,-83.5241,822.58,957.8287334,2.7,29.361288,279.2,14 / 23,353526,2018-07-23 23:12:43:484
9.0764,0.2538,2.5426,7,38.104,42.520695,-83.5241,822.58,957.8287334,2.7,29.361288,279.2,14 / 23,354027,2018-07-23 23:12:43:985
9.4128,0.0467,0.0778,3,37.326,42.520695,-83.5241,822.58,957.8287334,2.7,29.361288,279.2,14 / 23,354528,2018-07-23 23:12:44:486
8.9268,-1.7286,2.624,1,36.042,42.520695,-83.5241,822.58,957.8287334,2.7,29.361288,279.2,13 / 23,355027,2018-07-23 23:12:44:985
11.303,-1.8675,-1.1396,6,36.245,42.520695,-83.5241,822.58,957.8287334,2.7,29.361288,279.2,13 / 23,355527,2018-07-23 23:12:45:485
9.1183,-0.662,0.9266,3,34.763,42.520676,-83.52423,861.29,957.8287334,1.69,44.041935,270.3,13 / 24,356027,2018-07-23 23:12:45:985
8.3402,-2.0877,5.4324,0,36.416,42.520676,-83.52423,861.29,957.8287334,1.69,44.041935,270.3,13 / 24,356526,2018-07-23 23:12:46:484
7.8913,-1.415,0.8882,2,36.193,42.520676,-83.52423,861.29,957.8287334,1.69,44.041935,270.3,13 / 24,357027,2018-07-23 23:12:46:985
8.3773,0.0204,1.4868,5,34.953,42.520676,-83.52423,861.29,957.8287334,1.69,44.041935,270.3,13 / 24,357527,2018-07-23 23:12:47:485
12.7814,0.1724,0.4118,2,34.168,42.520676,-83.52423,861.29,957.8287334,1.69,44.041935,270.3,13 / 24,358027,2018-07-23 23:12:47:985
8.6778,0.5878,-0.6608,5,38.061,42.520676,-83.52423,861.29,957.8287334,1.69,44.041935,270.3,13 / 24,358528,2018-07-23 23:12:48:486
9.2404,2.314,1.3731,5,38.299,42.520676,-83.52423,861.29,957.8287334,1.69,44.041935,270.3,13 / 24,359027,2018-07-23 23:12:48:985
9.8246,-0.8811,-1.8603,5,35.313,42.520676,-83.52423,861.29,957.8287334,1.69,44.041935,270.3,13 / 24,359527,2018-07-23 23:12:49:485
9.1351,0.0168,0.2682,5,36.423,42.520676,-83.52423,861.29,957.8287334,1.69,44.041935,270.3,13 / 24,360027,2018-07-23 23:12:49:985
7.8434,1.2785,2.569,8,34.862,42.520676,-83.52423,861.29,957.8287334,1.69,44.041935,270.3,13 / 24,360527,2018-07-23 23:12:50:485
9.5493,0.6704,0.1748,8,33.619,42.520676,-83.52423,861.29,957.8287334,1.69,44.041935,270.3,13 / 24,361028,2018-07-23 23:12:50:986
9.2823,-2.6145,2.9281,8,37.878,42.520676,-83.52423,861.29,957.8287334,1.69,44.041935,270.3,13 / 24,361527,2018-07-23 23:12:51:485
10.398,1.6819,5.4456,11,35.104,42.520676,-83.52423,861.29,957.8287334,1.69,44.041935,270.3,13 / 24,362029,2018-07-23 23:12:51:987
9.5996,-1.5215,-4.47,3,32.841,42.520676,-83.52423,861.29,957.8287334,1.69,44.041935,270.3,13 / 24,362528,2018-07-23 23:12:52:486
9.4451,-1.7083,0.0419,5,34.548,42.520676,-83.52423,861.29,957.8287334,1.69,44.041935,270.3,13 / 24,363027,2018-07-23 23:12:52:985
11.0253,-3.1891,-0.6225,8,34.558,42.520676,-83.52423,861.29,957.8287334,1.69,44.041935,270.3,13 / 24,363528,2018-07-23 23:12:53:486
8.5988,-0.8942,1.828,8,33.659,42.520676,-83.52423,861.29,957.8287334,1.69,44.041935,270.3,16 / 23,364026,2018-07-23 23:12:53:984
9.1794,-1.9776,3.2825,1,34.314,42.520676,-83.52423,861.29,957.8287334,1.69,44.041935,270.3,16 / 23,364528,2018-07-23 23:12:54:486
9.8138,0.0359,0.9481,11,38.17,42.52077,-83.524284,806.45,957.8287334,2.45,34.254837,259,16 / 23,365027,2018-07-23 23:12:54:985
9.4535,2.0279,1.8364,9,36.444,42.52077,-83.524284,806.45,957.8287334,2.45,34.254837,259,16 / 23,365527,2018-07-23 23:12:55:485
10.1778,-1.0666,5.3439,8,37.401,42.52077,-83.524284,806.45,957.8287334,2.45,34.254837,259,16 / 23,366028,2018-07-23 23:12:55:986
8.8334,-0.6955,-0.5267,9,41.496,42.52077,-83.524284,806.45,957.8287334,2.45,34.254837,259,16 / 23,366527,2018-07-23 23:12:56:485
9.5181,1.4976,2.49,11,34.948,42.52077,-83.524284,806.45,957.8287334,2.45,34.254837,259,16 / 23,367028,2018-07-23 23:12:56:986
9.8007,0.1592,-0.4477,9,37.204,42.52077,-83.524284,806.45,957.8287334,2.45,34.254837,259,16 / 23,367527,2018-07-23 23:12:57:485
8.3246,0.2274,0.2059,9,38.793,42.52077,-83.524284,806.45,957.8287334,2.45,34.254837,259,16 / 23,368026,2018-07-23 23:12:57:984
6.3638,-0.7673,3.4955,6,35.054,42.52077,-83.524284,806.45,957.8287334,2.45,34.254837,259,16 / 23,368529,2018-07-23 23:12:58:487
9.9204,-0.8248,0.583,8,37.793,42.52077,-83.524284,806.45,957.8287334,2.45,34.254837,259,16 / 23,369026,2018-07-23 23:12:58:984
9.5732,-3.2657,1.9237,8,45.411,42.52077,-83.524284,806.45,957.8287334,2.45,34.254837,259,16 / 23,369527,2018-07-23 23:12:59:485
7.914,-1.585,5.6024,8,33.102,42.52077,-83.524284,806.45,957.8287334,2.45,34.254837,259,16 / 23,370028,2018-07-23 23:12:59:986
9.6391,-0.3843,1.1612,2,34.978,42.52077,-83.524284,806.45,957.8287334,2.45,34.254837,259,16 / 23,370527,2018-07-23 23:13:00:485
9.5972,-0.9361,1.962,1,49.42,42.52077,-83.524284,806.45,957.8287334,2.45,34.254837,259,16 / 23,371028,2018-07-23 23:13:00:986
8.2253,-3.4848,1.6604,2,35.023,42.52077,-83.524284,806.45,957.8287334,2.45,34.254837,259,16 / 23,371527,2018-07-23 23:13:01:485
10.149,-1.3767,-0.2095,2,33.31,42.52077,-83.524284,806.45,957.8287334,2.45,34.254837,259,16 / 23,372028,2018-07-23 23:13:01:986
9.7444,-2.5929,-1.5119,2,34.041,42.52077,-83.524284,806.45,957.8287334,2.45,34.254837,259,16 / 23,372529,2018-07-23 23:13:02:487
7.2353,-0.8152,1.5036,1,36.21,42.52077,-83.524284,806.45,957.8287334,2.45,34.254837,259,16 / 23,373027,2018-07-23 23:13:02:985
10.1251,-0.3771,-1.3623,1,36.389,42.52077,-83.524284,806.45,957.8287334,2.45,34.254837,259,16 / 23,373528,2018-07-23 23:13:03:486
10.2831,-1.2953,2.0123,2,46.371,42.52077,-83.524284,806.45,957.8287334,2.45,34.254837,259,16 / 23,374028,2018-07-23 23:13:03:986
7.768,-0.8248,3.1915,5,35.093,42.52077,-83.524284,806.45,957.8287334,2.45,34.254837,259,16 / 23,374527,2018-07-23 23:13:04:485
10.4675,-0.3005,-0.9697,5,35.447,42.52077,-83.524284,806.45,957.8287334,2.45,34.254837,259,16 / 23,375027,2018-07-23 23:13:04:985
9.7803,-2.6935,2.6612,4,35.203,42.52077,-83.524284,806.45,957.8287334,2.45,34.254837,259,16 / 23,375528,2018-07-23 23:13:05:486
7.9954,-2.2924,1.9465,5,35.963,42.52077,-83.524284,806.45,957.8287334,2.45,34.254837,259,16 / 23,376028,2018-07-23 23:13:05:986
9.347,-0.431,-0.0239,5,39.046,42.52077,-83.524284,806.45,957.8287334,2.45,34.254837,259,16 / 23,376528,2018-07-23 23:13:06:486
9.335,-3.2286,-0.2801,4,33.931,42.52077,-83.524284,806.45,957.8287334,2.45,34.254837,259,16 / 23,377026,2018-07-23 23:13:06:984
12.6354,1.5419,4.3383,5,36.611,42.52077,-83.524284,806.45,957.8287334,2.45,34.254837,259,16 / 23,377528,2018-07-23 23:13:07:486
10.2017,-1.6568,0.7111,5,35.804,42.52077,-83.524284,806.45,957.8287334,2.45,34.254837,259,16 / 23,378027,2018-07-23 23:13:07:985
9.3553,-2.7473,2.8563,2,36.352,42.52077,-83.524284,806.45,957.8287334,2.45,34.254837,259,16 / 23,378528,2018-07-23 23:13:08:486
8.6658,-2.8695,2.308,3,34.693,42.52077,-83.524284,806.45,957.8287334,2.45,34.254837,259,16 / 23,379027,2018-07-23 23:13:08:985
9.8761,-0.9601,0.2274,0,34.644,42.52077,-83.524284,806.45,957.8287334,2.45,34.254837,259,16 / 23,379527,2018-07-23 23:13:09:485
9.4774,-3.1556,1.4413,0,36.623,42.520714,-83.52442,829.03,957.8287334,7.88,44.041935,244.2,16 / 23,380027,2018-07-23 23:13:09:985
10.5321,0.4369,2.2218,0,33.77,42.520714,-83.52442,829.03,957.8287334,7.88,44.041935,244.2,16 / 23,380527,2018-07-23 23:13:10:485
9.2775,1.1109,0.9912,0,32.5,42.520714,-83.52442,829.03,957.8287334,7.88,44.041935,244.2,16 / 23,381027,2018-07-23 23:13:10:985
8.4324,-0.5052,-1.549,0,38.508,42.520714,-83.52442,829.03,957.8287334,7.88,44.041935,244.2,16 / 23,381528,2018-07-23 23:13:11:486
11.1821,-1.397,-0.9086,0,35.474,42.520714,-83.52442,829.03,957.8287334,7.88,44.041935,244.2,16 / 23,382027,2018-07-23 23:13:11:985
8.5365,-0.5986,0.6764,0,34.891,42.520714,-83.52442,829.03,957.8287334,7.88,44.041935,244.2,16 / 23,382528,2018-07-23 23:13:12:486
10.2304,-0.4597,-0.6309,0,40.859,42.520714,-83.52442,829.03,957.8287334,7.88,44.041935,244.2,16 / 23,383026,2018-07-23 23:13:12:984
13.9271,2.6025,4.1372,0,33.97,42.520714,-83.52442,829.03,957.8287334,7.88,44.041935,244.2,16 / 23,383527,2018-07-23 23:13:13:485
8.4851,-0.5279,0.231,0,35.079,42.520714,-83.52442,829.03,957.8287334,7.88,44.041935,244.2,16 / 23,384028,2018-07-23 23:13:13:986
6.4021,-1.9489,3.5817,0,33.708,42.520714,-83.52442,829.03,957.8287334,7.88,44.041935,244.2,16 / 23,384527,2018-07-23 23:13:14:485
10.3286,-2.3882,-2.0734,0,34.058,42.520714,-83.52442,829.03,957.8287334,7.88,44.041935,244.2,16 / 23,385028,2018-07-23 23:13:14:986
9.2883,0.2095,-1.0259,0,35.551,42.520714,-83.52442,829.03,957.8287334,7.88,44.041935,244.2,16 / 23,385528,2018-07-23 23:13:15:486
6.6008,-2.7043,2.4816,0,36.234,42.520714,-83.52442,829.03,957.8287334,7.88,44.041935,244.2,16 / 23,386027,2018-07-23 23:13:15:985
10.9212,-1.069,-0.5399,0,35.366,42.520714,-83.52442,829.03,957.8287334,7.88,44.041935,244.2,16 / 23,386528,2018-07-23 23:13:16:486
8.7496,-1.1349,-1.251,0,33.521,42.520714,-83.52442,829.03,957.8287334,7.88,44.041935,244.2,16 / 23,387027,2018-07-23 23:13:16:985
7.0198,-2.7665,4.7489,0,36.797,42.520714,-83.52442,829.03,957.8287334,7.88,44.041935,244.2,16 / 23,387529,2018-07-23 23:13:17:487
10.5489,-1.4976,-1.3707,0,32.448,42.520714,-83.52442,829.03,957.8287334,7.88,44.041935,244.2,23-Sep,388027,2018-07-23 23:13:17:985
8.7676,0.395,0.4477,0,34.402,42.520714,-83.52442,829.03,957.8287334,7.88,44.041935,244.2,23-Sep,388527,2018-07-23 23:13:18:485
7.4819,-3.3591,1.245,0,34.643,42.520714,-83.52442,829.03,957.8287334,7.88,44.041935,244.2,23-Sep,389026,2018-07-23 23:13:18:984
11.0002,-1.6891,0.9589,0,34.477,42.520714,-83.52442,829.03,957.8287334,7.88,44.041935,244.2,23-Sep,389527,2018-07-23 23:13:19:485
8.825,-1.7095,2.1931,0,34.091,42.520714,-83.52442,829.03,957.8287334,7.88,44.041935,244.2,23-Sep,390026,2018-07-23 23:13:19:984
7.7656,-3.8738,2.6707,0,34.056,42.520714,-83.52442,829.03,957.8287334,7.88,44.041935,244.2,23-Sep,390527,2018-07-23 23:13:20:485
9.7121,-3.9385,0.6345,0,37.532,42.520714,-83.52442,829.03,957.8287334,7.88,44.041935,244.2,23-Sep,391027,2018-07-23 23:13:20:985
8.5042,-1.251,0.8655,0,34.659,42.520714,-83.52442,829.03,957.8287334,7.88,44.041935,244.2,23-Sep,391528,2018-07-23 23:13:21:486
7.61,-2.812,4.9871,0,34.392,42.520714,-83.52442,829.03,957.8287334,7.88,44.041935,244.2,23-Sep,392027,2018-07-23 23:13:21:985
10.0987,-1.9297,-0.3352,0,35.331,42.520714,-83.52442,829.03,957.8287334,7.88,44.041935,244.2,23-Sep,392527,2018-07-23 23:13:22:485
8.6072,-0.5878,-0.5938,0,35.083,42.520714,-83.52442,829.03,957.8287334,7.88,44.041935,244.2,23-Sep,393028,2018-07-23 23:13:22:986
5.8562,-3.1603,2.9987,0,33.625,42.520714,-83.52442,829.03,957.8287334,7.88,44.041935,244.2,23-Sep,393527,2018-07-23 23:13:23:485
10.8685,-2.6851,-1.9046,1,34.537,42.520714,-83.52442,829.03,957.8287334,7.88,44.041935,244.2,23-Sep,394027,2018-07-23 23:13:23:985
8.2708,-1.7957,-0.7398,0,35.26,42.520714,-83.52442,829.03,957.8287334,7.88,44.041935,244.2,23-Sep,394529,2018-07-23 23:13:24:487
7.6626,-2.8084,-0.2131,0,44.961,42.520714,-83.52442,829.03,957.8287334,7.88,44.041935,244.2,23-Sep,395027,2018-07-23 23:13:24:985
11.9973,-3.3986,0.9325,1,35.578,42.520714,-83.52442,829.03,957.8287334,7.88,44.041935,244.2,23-Sep,395529,2018-07-23 23:13:25:487
8.3019,-1.5167,0.3974,0,35.201,42.520714,-83.52442,829.03,957.8287334,7.88,44.041935,244.2,17 / 22,396026,2018-07-23 23:13:25:984
4.6244,-1.2605,3.1125,0,37.555,42.520714,-83.52442,829.03,957.8287334,7.88,44.041935,244.2,17 / 22,396528,2018-07-23 23:13:26:486
11.1498,-2.7713,-2.4541,1,32.223,42.520645,-83.524574,832.26,957.8287334,1.91,29.361288,271.9,17 / 22,397027,2018-07-23 23:13:26:985
9.0633,0.5519,-0.3089,1,35.699,42.520645,-83.524574,832.26,957.8287334,1.91,29.361288,271.9,17 / 22,397526,2018-07-23 23:13:27:484
5.3618,-2.5019,4.2737,0,49.316,42.520645,-83.524574,832.26,957.8287334,1.91,29.361288,271.9,17 / 22,398027,2018-07-23 23:13:27:985
10.325,-1.9609,-0.5614,1,38.321,42.520645,-83.524574,832.26,957.8287334,1.91,29.361288,271.9,17 / 22,398527,2018-07-23 23:13:28:485
7.9404,-2.4457,-1.0977,1,33.981,42.520645,-83.524574,832.26,957.8287334,1.91,29.361288,271.9,17 / 22,399027,2018-07-23 23:13:28:985
7.2856,-3.3004,2.806,0,39.152,42.520645,-83.524574,832.26,957.8287334,1.91,29.361288,271.9,17 / 22,399527,2018-07-23 23:13:29:485
11.2946,-3.0358,-1.0654,1,31.572,42.520645,-83.524574,832.26,957.8287334,1.91,29.361288,271.9,17 / 22,400027,2018-07-23 23:13:29:985
8.2576,-1.2833,1.4569,0,45.175,42.520645,-83.524574,832.26,957.8287334,1.91,29.361288,271.9,17 / 22,400527,2018-07-23 23:13:30:485
7.616,-3.8331,1.397,0,37.651,42.520645,-83.524574,832.26,957.8287334,1.91,29.361288,271.9,17 / 22,401026,2018-07-23 23:13:30:984
11.1486,-2.1356,0.4657,5,32.364,42.520645,-83.524574,832.26,957.8287334,1.91,29.361288,271.9,17 / 22,401526,2018-07-23 23:13:31:484
8.6455,-1.233,-0.0658,1,48.964,42.520645,-83.524574,832.26,957.8287334,1.91,29.361288,271.9,17 / 22,402028,2018-07-23 23:13:31:986
6.0741,-3.286,5.1679,0,47.887,42.520645,-83.524574,832.26,957.8287334,1.91,29.361288,271.9,17 / 22,402527,2018-07-23 23:13:32:485
11.1666,-2.551,-0.5171,3,42.44,42.520645,-83.524574,832.26,957.8287334,1.91,29.361288,271.9,17 / 22,403026,2018-07-23 23:13:32:984
8.7496,-1.3587,-0.1832,1,36.276,42.520645,-83.524574,832.26,957.8287334,1.91,29.361288,271.9,17 / 22,403527,2018-07-23 23:13:33:485
6.0849,-2.9018,1.6819,0,39.871,42.520645,-83.524574,832.26,957.8287334,1.91,29.361288,271.9,17 / 22,404027,2018-07-23 23:13:33:985
11.2144,-4.203,1.9453,1,33.154,42.520645,-83.524574,832.26,957.8287334,1.91,29.361288,271.9,17 / 22,404527,2018-07-23 23:13:34:485
8.3809,-2.6109,0.0766,0,33.758,42.520645,-83.524574,832.26,957.8287334,1.91,29.361288,271.9,17 / 23,405027,2018-07-23 23:13:34:985
6.6679,-3.6368,4.2677,0,37.069,42.520645,-83.524574,832.26,957.8287334,1.91,29.361288,271.9,17 / 23,405528,2018-07-23 23:13:35:486
12.2308,-3.6021,1.5479,1,37.726,42.52072,-83.52465,845.16,957.8287334,2.66,24.467743,282.3,17 / 23,406027,2018-07-23 23:13:35:985
8.3546,-1.9297,1.0008,0,36.811,42.52072,-83.52465,845.16,957.8287334,2.66,24.467743,282.3,17 / 23,406527,2018-07-23 23:13:36:485
7.8374,-1.1432,-0.2227,0,39.013,42.52072,-83.52465,845.16,957.8287334,2.66,24.467743,282.3,17 / 23,407028,2018-07-23 23:13:36:986
11.412,-4.4831,0.5974,1,33.537,42.52072,-83.52465,845.16,957.8287334,2.66,24.467743,282.3,17 / 23,407528,2018-07-23 23:13:37:486
7.8877,-3.6176,2.053,1,38.208,42.52072,-83.52465,845.16,957.8287334,2.66,24.467743,282.3,17 / 23,408028,2018-07-23 23:13:37:986
6.6116,-3.0179,4.0845,0,32.513,42.52072,-83.52465,845.16,957.8287334,2.66,24.467743,282.3,17 / 23,408527,2018-07-23 23:13:38:485
11.4239,-3.8235,1.9585,0,33.131,42.52072,-83.52465,845.16,957.8287334,2.66,24.467743,282.3,17 / 23,409027,2018-07-23 23:13:38:985
8.5593,-0.8068,1.6891,0,50.77,42.52072,-83.52465,845.16,957.8287334,2.66,24.467743,282.3,17 / 23,409527,2018-07-23 23:13:39:485
6.3219,-2.6252,3.1783,0,44.83,42.52072,-83.52465,845.16,957.8287334,2.66,24.467743,282.3,17 / 23,410027,2018-07-23 23:13:39:985
10.5369,-3.9349,-0.4082,0,38.953,42.52072,-83.52465,845.16,957.8287334,2.66,24.467743,282.3,17 / 23,410527,2018-07-23 23:13:40:485
8.3007,-2.4433,1.828,1,32.99,42.52072,-83.52465,845.16,957.8287334,2.66,24.467743,282.3,17 / 23,411027,2018-07-23 23:13:40:985
7.9236,-4.0833,2.1284,1,33.27,42.52072,-83.52465,845.16,957.8287334,2.66,24.467743,282.3,17 / 23,411527,2018-07-23 23:13:41:485
11.3294,-3.7218,0.5124,2,33.491,42.52072,-83.52465,845.16,957.8287334,2.66,24.467743,282.3,17 / 23,412028,2018-07-23 23:13:41:986
8.4013,-2.3643,1.136,1,34.894,42.52072,-83.52465,845.16,957.8287334,2.66,24.467743,282.3,17 / 23,412527,2018-07-23 23:13:42:485
9.8402,-2.1344,-0.2274,1,34.575,42.52072,-83.52465,845.16,957.8287334,2.66,24.467743,282.3,17 / 22,413026,2018-07-23 23:13:42:984
12.6127,-1.5167,2.3547,2,33.805,42.52072,-83.52465,845.16,957.8287334,2.66,24.467743,282.3,17 / 22,413528,2018-07-23 23:13:43:486
8.4886,-3.0203,0.3316,1,37.123,42.52072,-83.52465,845.16,957.8287334,2.66,24.467743,282.3,17 / 22,414026,2018-07-23 23:13:43:984
8.0697,-2.2601,-0.7542,1,49.69,42.52072,-83.52465,845.16,957.8287334,2.66,24.467743,282.3,17 / 22,414528,2018-07-23 23:13:44:486
12.6593,-0.3615,6.5984,1,38.143,42.52072,-83.52465,845.16,957.8287334,2.66,24.467743,282.3,17 / 22,415027,2018-07-23 23:13:44:985
8.4503,-3.1065,-0.2274,1,44.431,42.52072,-83.52465,845.16,957.8287334,2.66,24.467743,282.3,17 / 22,415527,2018-07-23 23:13:45:485
9.8881,-2.5043,-0.2753,1,49.099,42.52072,-83.52465,845.16,957.8287334,2.66,24.467743,282.3,17 / 22,416028,2018-07-23 23:13:45:986
11.0852,-2.9449,-0.7853,2,35.478,42.52072,-83.52465,845.16,957.8287334,2.66,24.467743,282.3,17 / 22,416527,2018-07-23 23:13:46:485
