timestamp(unix),attitude_roll(radians),attitude_pitch(radians),attitude_yaw(radians),rotation_rate_x(radians/s),rotation_rate_y(radians/s),rotation_rate_z(radians/s),gravity_x(G),gravity_y(G),gravity_z(G),user_acc_x(G),user_acc_y(G),user_acc_z(G),magnetic_field_x(microteslas),magnetic_field_y(microteslas),magnetic_field_z(microteslas),latitude(degree),longitude(degree),altitude(meter),speed(m/s),course(degree),timestamp(unix),User Mark
1532483339,0.90422,0.274079,2.022954,1.615948,-0.92813,-1.072657,0.756608,-0.27066,-0.595221,0.221587,-0.091614,-0.252893,27.867188,-28.718903,-32.079102,,,,,,,
1532483339,0.896088,0.282957,1.98481,1.763133,-0.968349,-0.611498,0.749837,-0.279197,-0.599829,0.25465,-0.170556,-0.236795,27.599854,-29.499359,-31.70813,,,,,,,
,,,,,,,,,,,,,,,,42.473853,-83.404938,243.6981,0.214955,353.398004,1532483339,
1532483339,0.883471,0.298771,1.952845,1.628534,-1.178786,-0.221863,0.738703,-0.294346,-0.606364,0.244253,-0.176967,-0.220677,27.186829,-30.253021,-31.304321,,,,,,,
1532483339,0.864322,0.316407,1.926796,1.486839,-1.479471,-0.084094,0.722896,-0.311154,-0.616931,0.230214,-0.089755,-0.174557,26.533508,-31.080872,-31.289978,,,,,,,
1532483339,0.839087,0.335898,1.902888,1.518855,-1.75432,0.043894,0.702453,-0.329617,-0.630803,0.173265,-0.073078,-0.104228,25.645386,-32.115143,-31.110657,,,,,,,
1532483339,0.809099,0.359108,1.882733,1.446731,-1.869543,0.329623,0.677503,-0.35144,-0.646127,0.117648,-0.186341,-0.070014,24.071411,-32.922058,-30.755005,,,,,,,
1532483339,0.779117,0.384669,1.869715,1.295284,-1.614682,0.566921,0.651303,-0.375252,-0.659537,0.054522,-0.226661,-0.050805,22.872131,-34.168732,-30.727295,,,,,,,
1532483339,0.758068,0.412821,1.859217,1.418062,-1.042841,0.63784,0.629763,-0.401195,-0.665162,0.058134,-0.159306,-0.049208,21.664062,-35.229889,-30.271484,,,,,,,
1532483339,0.74939,0.444118,1.844478,1.749249,-0.596457,0.553977,0.61511,-0.429661,-0.661083,0.051394,-0.117763,-0.130818,20.983582,-36.473907,-29.752136,,,,,,,
1532483339,0.749244,0.480385,1.822943,2.116079,-0.462808,0.517046,0.603998,-0.46212,-0.649331,0.033361,-0.099281,-0.220909,20.268005,-37.595825,-28.536438,,,,,,,
1532483339,0.750594,0.518155,1.79765,2.1269,-0.610281,0.455789,0.59254,-0.495279,-0.635291,0.037434,-0.081107,-0.281625,19.656555,-38.975586,-27.099487,,,,,,,
1532483339,0.747839,0.553706,1.773584,1.942619,-0.844545,0.471801,0.578443,-0.525843,-0.623612,0.057437,-0.041799,-0.269897,18.977417,-40.391724,-26.004883,,,,,,,
1532483339,0.740557,0.588023,1.753001,1.833633,-0.946115,0.556806,0.561376,-0.554717,-0.614122,0.031398,0.00949,-0.241988,18.024902,-41.496887,-24.926636,,,,,,,
1532483339,0.733006,0.622756,1.732656,1.89285,-0.983072,0.522459,0.543498,-0.583276,-0.603655,0.013814,0.082803,-0.2236,17.264343,-42.293594,-23.524292,,,,,,,
1532483339,0.727683,0.657821,1.707021,2.073545,-1.083838,0.308779,0.526344,-0.611394,-0.590897,0.006981,0.154881,-0.196136,16.29718,-43.525375,-22.277588,,,,,,,
1532483339,0.7253,0.692004,1.673047,2.204802,-1.236636,0.064207,0.510767,-0.638082,-0.576168,-0.036111,0.21787,-0.144718,15.780762,-44.416,-20.916016,,,,,,,
1532483339,0.724629,0.723954,1.634586,2.135343,-1.323173,-0.094966,0.496608,-0.662352,-0.560954,-0.059139,0.234847,-0.099171,15.422974,-45.401306,-19.561707,,,,,,,
1532483339,0.721582,0.752223,1.596933,1.889412,-1.494762,-0.088175,0.482332,-0.683264,-0.548185,-0.070192,0.207815,-0.033419,14.878906,-46.310608,-18.099915,,,,,,,
1532483340,0.710351,0.776824,1.566585,1.491611,-1.689377,0.016086,0.46504,-0.701018,-0.540658,-0.118849,0.173369,0.027413,14.404785,-46.891495,-17.192383,,,,,,,
1532483340,0.693689,0.795619,1.5444,1.075331,-1.634725,0.010555,0.447464,-0.714297,-0.538104,-0.127014,0.141696,0.118869,13.760498,-47.476059,-16.529236,,,,,,,
1532483340,0.669429,0.807744,1.529309,0.667891,-1.83704,-0.058945,0.428873,-0.72273,-0.541968,-0.143198,0.143918,0.071479,13.340393,-47.332748,-16.374207,,,,,,,
1532483340,0.641327,0.816475,1.516388,0.646199,-1.884753,-0.093617,0.409685,-0.728736,-0.548727,-0.123262,0.196464,0.161368,12.647522,-47.767075,-16.260986,,,,,,,
1532483340,0.615155,0.826979,1.502465,0.704035,-1.791269,-0.058119,0.390746,-0.735889,-0.552978,-0.146102,0.110859,0.224274,12.430664,-47.664429,-16.135559,,,,,,,
1532483340,0.586424,0.834666,1.494043,0.29813,-1.74652,0.011008,0.371558,-0.741072,-0.559247,-0.15003,0.071547,0.188702,11.853943,-47.917603,-16.183105,,,,,,,
1532483340,0.553554,0.835379,1.493785,-0.066777,-1.583254,-0.014425,0.3527,-0.741551,-0.570706,-0.147362,0.1162,0.186672,11.202393,-47.969727,-16.310852,,,,,,,
1532483340,0.52924,0.834012,1.489892,0.121093,-1.198102,-0.237257,0.339232,-0.740633,-0.579987,-0.075255,0.24225,0.223495,10.759277,-47.997772,-16.413696,,,,,,,
1532483340,0.521932,0.836233,1.475059,0.455737,-0.785114,-0.452203,0.334164,-0.742123,-0.581023,-0.096096,0.206219,0.185271,10.884216,-48.35968,-16.342163,,,,,,,
1532483340,0.524654,0.839021,1.454552,0.427784,-0.56667,-0.566566,0.334706,-0.74399,-0.578318,-0.120366,0.166155,0.105829,11.254028,-48.166397,-16.156799,,,,,,,
1532483340,0.530251,0.838644,1.433545,0.292892,-0.467619,-0.649219,0.338079,-0.743737,-0.576678,-0.132833,0.188378,0.069552,11.827759,-48.065613,-16.002014,,,,,,,
1532483340,0.537045,0.83604,1.412482,0.231764,-0.447344,-0.685265,0.342979,-0.741994,-0.576029,-0.131889,0.20049,0.027247,12.073364,-48.110535,-16.150818,,,,,,,
1532483340,0.544741,0.833579,1.390435,0.328335,-0.408717,-0.728199,0.348348,-0.740342,-0.574932,-0.162862,0.225511,0.001339,12.774536,-47.844879,-15.821289,,,,,,,
1532483340,0.560458,0.833257,1.361136,0.642908,-0.227542,-0.940382,0.357467,-0.740126,-0.569588,-0.163436,0.267714,0.05996,13.290161,-47.777023,-15.410278,,,,,,,
1532483340,0.589418,0.836502,1.319955,1.015728,0.023826,-1.138473,0.372473,-0.742304,-0.556999,-0.205053,0.21792,0.166283,14.226685,-47.977341,-14.566406,,,,,,,
1532483340,0.627942,0.841249,1.273697,1.075856,0.302385,-1.121173,0.391575,-0.745476,-0.539383,-0.272907,0.10746,0.239228,15.296814,-47.961868,-13.653748,,,,,,,
1532483340,0.666018,0.842683,1.232207,0.73566,0.347158,-1.034989,0.411162,-0.746431,-0.523245,-0.268187,0.078035,0.228949,16.477844,-47.935959,-12.927063,,,,,,,
1532483340,0.694162,0.835746,1.201015,0.199375,0.179451,-1.046813,0.429026,-0.741797,-0.515435,-0.207056,0.120261,0.190728,17.269836,-47.833252,-12.613342,,,,,,,
1532483340,0.71642,0.822544,1.175469,0.035678,0.207194,-1.122847,0.446784,-0.732879,-0.5131,-0.163215,0.14859,0.238228,17.269836,-47.833252,-12.613342,,,,,,,
1532483340,0.744101,0.809417,1.14881,0.179593,0.56024,-1.091012,0.46729,-0.723885,-0.507572,-0.126378,0.099755,0.323292,18.092224,-47.739212,-12.600952,,,,,,,
1532483340,0.776378,0.798815,1.126085,0.098043,0.942722,-0.839141,0.488778,-0.71653,-0.497676,-0.099312,0.060112,0.3361,19.338013,-47.445969,-12.334167,,,,,,,
1532483340,0.810608,0.788386,1.11264,-0.061347,1.428482,-0.645535,0.510911,-0.709216,-0.48578,-0.008271,0.139224,0.323213,20.21991,-46.92308,-12.1521,,,,,,,
1532483340,0.856796,0.782067,1.099018,0.352144,2.108978,-0.52242,0.536172,-0.704747,-0.464597,0.104209,0.202504,0.329465,21.110657,-46.940536,-12.159973,,,,,,,
1532483340,0.922256,0.782981,1.07352,0.88111,2.365251,-0.581614,0.564901,-0.705396,-0.428141,0.208033,0.188306,0.259912,22.031311,-46.941391,-11.0177,,,,,,,
1532483340,0.978019,0.780218,1.053049,0.176773,1.757577,-0.463193,0.589499,-0.703434,-0.397078,0.328302,0.116306,-0.090623,23.398315,-46.556641,-9.746704,,,,,,,
1532483340,0.996964,0.772315,1.058582,-0.625646,0.898697,-0.088905,0.601565,-0.697796,-0.388845,0.344785,-0.007573,-0.148799,24.173706,-46.5177,-8.655029,,,,,,,
1532483340,1.005117,0.768648,1.067867,-0.049303,0.710623,0.081513,0.606872,-0.695164,-0.385296,0.292115,0.059132,-0.053958,24.941406,-46.589722,-8.765869,,,,,,,
1532483340,1.034655,0.781391,1.05715,1.109293,1.2991,0.577433,0.610321,-0.704268,-0.36265,0.226914,-0.007265,0.028437,25.202454,-46.511261,-8.466797,,,,,,,
1532483340,1.082962,0.811564,1.032378,1.544313,1.616731,1.001484,0.608067,-0.725365,-0.322646,0.281703,-0.1697,-0.074052,24.968567,-46.896881,-7.406128,,,,,,,
1532483340,1.121808,0.836881,1.014079,0.813781,0.967482,0.684823,0.603398,-0.742557,-0.290722,0.34048,0.00629,-0.204044,24.196045,-47.337692,-5.365601,,,,,,,
1532483340,1.134739,0.846165,1.011601,-0.000785,0.353775,0.243436,0.600831,-0.748744,-0.279971,0.340895,0.054011,-0.171307,23.794739,-47.735275,-3.911438,,,,,,,
1532483340,1.13418,0.849995,1.019112,-0.11751,0.320958,0.400001,0.598072,-0.751277,-0.279092,0.244457,-0.061787,0.0169,23.754211,-48.081924,-3.445557,,,,,,,
1532483340,1.148516,0.865524,1.018574,0.742863,0.959199,0.839073,0.591297,-0.761435,-0.265676,0.230572,-0.096658,0.148794,23.712708,-48.171097,-3.485413,,,,,,,
,,,,,,,,,,,,,,,,42.473851,-83.404942,243.695306,0.024801,-1,1532483340,
1532483340,1.201104,0.892152,0.985854,1.888412,1.590788,0.756803,0.585327,-0.778425,-0.22682,0.281128,0.054654,0.094633,23.118164,-48.578674,-2.582825,,,,,,,
1532483340,1.29651,0.916588,0.916356,2.756508,2.308809,0.290253,0.585783,-0.79353,-0.164827,0.296342,0.128079,0.045061,22.254822,-49.128647,-0.211914,,,,,,,
1532483340,1.4378,0.931749,0.808684,3.686066,3.124903,0.012616,0.591164,-0.802664,-0.07909,0.219993,0.116888,-0.014798,21.736145,-49.169342,3.081543,,,,,,,
1532483340,1.606235,0.936387,0.684545,3.523389,3.433607,0.101991,0.59233,-0.805422,0.021,0.258057,-0.102202,-0.159596,21.466003,-49.016129,7.347961,,,,,,,
1532483340,1.740246,0.93343,0.590345,2.40225,2.558793,0.141914,0.586558,-0.803666,0.100355,0.30869,-0.055313,-0.285703,20.679443,-48.128876,12.076172,,,,,,,
1532483340,1.837906,0.92659,0.523536,1.921348,2.139428,0.082887,0.579267,-0.799577,0.158516,0.222796,-0.052474,-0.162529,19.799377,-47.372437,15.514038,,,,,,,
1532483340,1.931916,0.916917,0.466329,1.675678,2.664445,0.039944,0.569037,-0.79373,0.214915,0.150933,-0.117387,0.014379,18.851196,-46.649124,18.119812,,,,,,,
1532483340,2.017225,0.907794,0.432262,0.75903,3.104625,-0.048574,0.555165,-0.788148,0.265734,0.155604,-0.118774,0.040037,17.798706,-45.905441,20.535736,,,,,,,
1532483340,2.080543,0.905842,0.429124,-0.156535,2.912587,0.012016,0.53858,-0.786945,0.301081,0.177194,-0.078976,-0.012201,16.33197,-45.413452,22.465332,,,,,,,
1532483340,2.130792,0.912616,0.435456,-0.379682,2.703591,0.292651,0.518249,-0.791107,0.324913,0.174027,-0.070542,-0.000008,14.956543,-45.238998,23.356476,,,,,,,
1532483340,2.181633,0.922159,0.438396,-0.301755,2.702425,0.340783,0.49486,-0.796908,0.346484,0.124296,0.005267,0.016782,13.090515,-45.397125,23.791168,,,,,,,
1532483340,2.232422,0.930231,0.443938,-0.461259,2.756238,0.148885,0.471542,-0.801758,0.367196,0.09221,0.050324,-0.017022,11.575928,-45.496979,23.945862,,,,,,,
1532483340,2.272343,0.939479,0.458344,-0.694573,2.455447,0.053013,0.450827,-0.807251,0.38092,0.109277,0.048096,-0.124023,9.744934,-45.792328,24.266296,,,,,,,
1532483340,2.303958,0.946834,0.474873,-0.495896,2.169366,-0.0857,0.434138,-0.81157,0.390996,0.111105,0.110734,-0.152227,8.034668,-45.87291,24.174042,,,,,,,
1532483340,2.340446,0.947741,0.483059,-0.038827,2.170438,-0.160141,0.419057,-0.812099,0.406061,0.081172,0.121929,-0.125529,6.923828,-46.287018,24.083679,,,,,,,
1532483340,2.378616,0.94311,0.487662,0.100053,2.038407,-0.296937,0.405851,-0.809388,0.424471,0.097048,0.110658,-0.17499,5.922607,-46.299255,24.075256,,,,,,,
1532483340,2.412002,0.938203,0.493339,0.036919,1.810657,-0.268245,0.394098,-0.806497,0.440736,0.105353,0.08349,-0.134843,4.853149,-45.781555,24.247986,,,,,,,
1532483341,2.438277,0.9361,0.500484,-0.112777,1.46571,-0.216015,0.383479,-0.805252,0.452231,0.102514,0.064575,-0.152167,4.107971,-45.718414,24.460205,,,,,,,
1532483341,2.455983,0.93558,0.509318,-0.154797,1.099978,-0.229195,0.375677,-0.804944,0.459273,0.089518,0.056973,-0.179442,3.518799,-45.813858,24.498413,,,,,,,
1532483341,2.468892,0.934089,0.516013,0.021206,0.838461,-0.174364,0.370464,-0.804058,0.465022,0.072376,0.021404,-0.18278,2.927551,-45.906876,24.522766,,,,,,,
1532483341,2.485408,0.929753,0.515406,0.269832,0.791642,-0.083182,0.364857,-0.801472,0.473835,0.065532,-0.016963,-0.136417,2.696045,-45.89946,24.455719,,,,,,,
1532483341,2.505383,0.923493,0.510298,0.374648,0.781018,-0.049561,0.358294,-0.797713,0.485054,0.042478,-0.028001,-0.10775,2.163574,-45.777924,24.657806,,,,,,,
1532483341,2.525398,0.916693,0.504133,0.37701,0.722593,-0.059399,0.351642,-0.793594,0.496544,0.023159,-0.048325,-0.089347,1.852173,-45.508057,24.944885,,,,,,,
1532483341,2.538998,0.91103,0.501465,0.224823,0.46956,-0.110034,0.347399,-0.790136,0.504975,0.037153,-0.051814,-0.084763,1.266907,-45.23526,25.514404,,,,,,,
1532483341,2.544136,0.906946,0.503105,0.091824,0.247402,-0.163392,0.346612,-0.787626,0.509417,0.034782,-0.064685,-0.060686,1.250183,-45.090714,25.738312,,,,,,,
1532483341,2.547282,0.903934,0.504804,0.136624,0.242958,-0.108369,0.346334,-0.785766,0.512467,0.024577,-0.088791,-0.016953,1.210327,-44.719254,25.821991,,,,,,,
1532483341,2.554577,0.899043,0.502687,0.304954,0.297208,-0.057402,0.344711,-0.782732,0.518174,0.043961,-0.054396,-0.007066,1.061462,-44.497925,25.807831,,,,,,,
1532483341,2.565396,0.893439,0.498178,0.313878,0.417213,-0.026837,0.34147,-0.779232,0.525543,0.029456,-0.040211,-0.004501,0.758179,-44.411423,25.998596,,,,,,,
1532483341,2.574874,0.88982,0.496015,0.096035,0.332973,-0.046828,0.337985,-0.776959,0.531132,0.033811,-0.023685,-0.043262,0.510925,-44.352081,26.45105,,,,,,,
1532483341,2.577273,0.890659,0.49815,-0.135323,0.126227,-0.019742,0.336361,-0.777487,0.53139,0.041401,-0.015162,-0.048709,0.514099,-44.255493,26.381561,,,,,,,
1532483341,2.576152,0.893053,0.501575,-0.136129,0.061424,-0.030729,0.335959,-0.77899,0.52944,0.032327,0.017606,-0.037604,0.583496,-43.871811,26.258179,,,,,,,
1532483341,2.576363,0.89393,0.503813,-0.030693,0.120087,-0.035082,0.335481,-0.779539,0.528934,0.004103,0.021894,-0.043002,0.290283,-43.910248,26.239441,,,,,,,
1532483341,2.578771,0.893093,0.504399,0.061934,0.158515,-0.036555,0.334554,-0.779015,0.530291,-0.002096,0.00808,-0.079867,0.197571,-44.181793,26.257141,,,,,,,
1532483341,2.582298,0.890996,0.504429,0.110385,0.185315,-0.067565,0.333548,-0.777698,0.532851,0.015619,-0.001675,-0.111571,0.351257,-44.26445,26.143341,,,,,,,
1532483341,2.586065,0.887681,0.503441,0.192069,0.139637,-0.048344,0.332895,-0.77561,0.536291,0.04447,-0.036509,-0.118735,0.133362,-44.049866,26.435364,,,,,,,
1532483341,2.59011,0.883476,0.501697,0.217973,0.129134,-0.067136,0.332429,-0.772949,0.540406,0.032271,-0.044342,-0.082719,0.253906,-43.947998,26.452423,,,,,,,
1532483341,2.593997,0.879028,0.500178,0.221266,0.141929,-0.073406,0.332113,-0.770119,0.544624,0.023432,-0.039375,-0.04705,0.408752,-43.679169,26.595123,,,,,,,
1532483341,2.597295,0.875517,0.499234,0.148583,0.117281,-0.056628,0.331713,-0.767875,0.548027,0.015836,-0.036309,-0.046257,0.229614,-43.62735,26.744629,,,,,,,
1532483341,2.600874,0.873006,0.49783,0.15303,0.145774,-0.00956,0.330741,-0.766264,0.550861,0.004358,-0.03908,-0.035663,0.245483,-43.584793,26.826172,,,,,,,
1532483341,2.606119,0.869943,0.496147,0.179152,0.244858,-0.045899,0.329043,-0.764292,0.554603,-0.011492,-0.015645,-0.021721,0.162292,-43.21402,27.074585,,,,,,,
1532483341,2.612433,0.866738,0.495764,0.137305,0.337505,-0.091911,0.326769,-0.762221,0.558783,-0.013217,-0.024033,-0.014517,-0.013245,-43.138748,27.317444,,,,,,,
1532483341,2.618175,0.86407,0.496858,0.085652,0.309912,-0.119522,0.324571,-0.760492,0.562409,-0.006288,-0.020789,-0.030549,-0.218872,-43.048767,27.276428,,,,,,,
1532483341,2.621576,0.861007,0.500325,0.105186,0.310319,-0.199058,0.323812,-0.758499,0.565529,-0.001409,-0.010406,-0.045982,-0.304382,-43.118362,27.248901,,,,,,,
1532483341,2.625819,0.85667,0.502901,0.177952,0.302804,-0.159562,0.323029,-0.755666,0.569754,-0.009339,-0.024699,-0.037527,-0.196838,-43.09343,27.446564,,,,,,,
1532483341,2.630877,0.852621,0.503764,0.148032,0.2748,-0.093114,0.321636,-0.753008,0.574045,-0.00346,-0.011686,-0.02183,-0.288025,-42.769913,27.703766,,,,,,,
1532483341,2.635491,0.850474,0.504087,0.058932,0.218109,-0.050147,0.319768,-0.751593,0.576936,0.004344,-0.015588,-0.035615,-0.502197,-42.912567,27.775818,,,,,,,
1532483341,2.63911,0.849288,0.504695,0.06102,0.201088,-0.047004,0.318107,-0.750811,0.57887,0.005395,-0.013258,-0.041196,-0.419617,-42.72493,27.722809,,,,,,,
1532483341,2.642871,0.847176,0.504795,0.117564,0.170366,-0.051549,0.316685,-0.749413,0.581454,-0.002385,-0.011603,-0.046786,-0.74292,-42.672165,27.879456,,,,,,,
1532483341,2.645128,0.845029,0.504837,0.075064,0.09163,-0.052647,0.316138,-0.747991,0.58358,-0.002981,-0.009105,-0.02845,-0.531555,-42.529419,27.741089,,,,,,,
1532483341,2.645819,0.844346,0.506461,-0.023746,0.098973,-0.064889,0.315977,-0.747537,0.584247,-0.012983,-0.022681,-0.015567,-0.522156,-42.648483,27.935028,,,,,,,
,,,,,,,,,,,,,,,,42.473842,-83.404939,243.660901,0.214955,-1,1532483341,
1532483341,2.645973,0.844666,0.508935,-0.048308,0.103168,-0.061014,0.315773,-0.747749,0.584085,-0.017556,-0.029579,-0.030268,-0.713013,-42.321365,27.993042,,,,,,,
1532483341,2.646401,0.844331,0.510974,0.012509,0.091602,-0.067522,0.315642,-0.747527,0.584441,-0.01422,-0.026689,-0.044173,-0.498169,-42.46257,27.75827,,,,,,,
1532483341,2.647058,0.842884,0.511934,0.075099,0.056547,-0.052822,0.315771,-0.746565,0.5856,-0.005468,-0.026842,-0.051939,-0.596252,-42.351807,27.90155,,,,,,,
1532483341,2.648174,0.841062,0.511969,0.080233,0.051191,-0.042116,0.315761,-0.745351,0.587148,-0.005367,-0.026499,-0.044378,-0.542725,-42.695251,27.993073,,,,,,,
1532483341,2.648716,0.839396,0.512231,0.081455,0.028901,-0.049662,0.31603,-0.74424,0.588413,0.001231,-0.018334,-0.05109,-0.807007,-42.486526,28.217621,,,,,,,
1532483341,2.649001,0.837239,0.512296,0.107135,-0.00612,-0.054738,0.316621,-0.742797,0.589915,0.011977,-0.015015,-0.042079,-0.667236,-42.28508,28.092682,,,,,,,
1532483341,2.648738,0.83504,0.51217,0.10053,-0.020009,-0.042139,0.317548,-0.741323,0.59127,0.015475,-0.013163,-0.032661,-0.341919,-42.337082,28.120544,,,,,,,
1532483341,2.648109,0.833557,0.512142,0.054481,-0.031848,-0.026987,0.31844,-0.740328,0.592038,0.022533,-0.003645,-0.026074,-0.377014,-42.48735,28.342957,,,,,,,
1532483341,2.647211,0.832907,0.51254,0.018383,-0.027627,-0.032885,0.3192,-0.73989,0.592175,0.022597,0.003364,-0.020993,-0.59436,-42.163086,28.295929,,,,,,,
1532483341,2.64644,0.832178,0.513243,0.034401,-0.002067,-0.036752,0.319913,-0.7394,0.592404,0.035205,0.029256,-0.006283,-0.436035,-42.396713,28.511169,,,,,,,
1532483341,2.64541,0.831892,0.514824,-0.039696,0.004312,-0.061368,0.320624,-0.739207,0.59226,0.037409,0.039958,-0.01824,-0.377319,-42.285065,28.469238,,,,,,,
1532483341,2.64372,0.832238,0.517306,-0.052488,0.003224,-0.06052,0.321503,-0.73944,0.591493,0.02182,0.019439,-0.031755,-0.31897,-42.306931,28.534454,,,,,,,
1532483341,2.641274,0.832715,0.519604,-0.04732,-0.053169,-0.049005,0.322779,-0.739761,0.590396,0.020895,0.012359,-0.037997,-0.329285,-42.476959,28.361389,,,,,,,
1532483341,2.638483,0.832448,0.521243,0.004985,-0.101972,-0.053712,0.324521,-0.739581,0.589666,0.022357,0.012897,-0.022955,-0.085083,-42.390869,28.448456,,,,,,,
1532483341,2.635037,0.831334,0.522265,0.048654,-0.149749,-0.052166,0.32695,-0.738831,0.589264,0.024185,0.010224,-0.008682,0.026123,-42.59845,28.568085,,,,,,,
1532483341,2.631714,0.829487,0.52322,0.067322,-0.125115,-0.084743,0.329572,-0.737585,0.589364,0.011416,-0.004694,0.006263,0.257629,-42.660599,28.539185,,,,,,,
1532483341,2.627635,0.827455,0.525,0.066707,-0.151585,-0.108312,0.33271,-0.736211,0.589319,0.003838,-0.015605,-0.01124,0.322449,-42.512238,28.362579,,,,,,,
1532483341,2.622381,0.824804,0.527227,0.096009,-0.194993,-0.136797,0.336768,-0.734415,0.589254,0.019601,-0.011542,-0.018057,0.311829,-42.393082,28.502716,,,,,,,
1532483342,2.617337,0.821682,0.528914,0.108364,-0.198276,-0.113183,0.340882,-0.732292,0.58953,0.038848,-0.029091,-0.012245,0.647888,-42.344559,28.691284,,,,,,,
1532483342,2.611833,0.819243,0.530436,0.061304,-0.246255,-0.099294,0.345023,-0.730629,0.589185,0.047677,-0.015861,-0.017545,0.759277,-42.248871,28.730957,,,,,,,
1532483342,2.604096,0.817976,0.533248,-0.024268,-0.319589,-0.133019,0.350045,-0.729763,0.587293,0.036124,-0.005832,-0.013547,0.982849,-42.133438,28.804749,,,,,,,
1532483342,2.593172,0.817068,0.537738,-0.040635,-0.426845,-0.164708,0.356785,-0.729143,0.583999,0.043026,-0.011092,-0.014449,1.414307,-42.069733,28.911499,,,,,,,
1532483342,2.579213,0.816327,0.543459,-0.09537,-0.525664,-0.194858,0.365191,-0.728635,0.579419,0.060926,-0.004092,-0.025571,1.755798,-42.385696,28.732513,,,,,,,
1532483342,2.561419,0.817194,0.551501,-0.235403,-0.659735,-0.217009,0.375096,-0.729229,0.572301,0.060512,-0.008076,-0.058278,2.296692,-42.356445,28.566345,,,,,,,
1532483342,2.540491,0.819113,0.560699,-0.253823,-0.735354,-0.195333,0.386198,-0.730541,0.563171,0.03966,-0.019307,-0.050842,2.953491,-42.474915,28.460266,,,,,,,
1532483342,2.518826,0.820563,0.568941,-0.187917,-0.838427,-0.184115,0.397689,-0.73153,0.553812,0.030519,0.002251,-0.060327,3.688904,-42.567535,28.222198,,,,,,,
1532483342,2.493923,0.820686,0.575846,-0.131103,-1.135998,-0.189997,0.411301,-0.731614,0.543665,0.028091,0.002442,-0.087428,4.330322,-42.87233,28.261536,,,,,,,
1532483342,2.457784,0.820492,0.583291,-0.171486,-1.84612,-0.217659,0.430766,-0.731481,0.52856,0.08814,-0.003229,-0.170925,5.018555,-43.056259,27.819183,,,,,,,
1532483342,2.402165,0.820286,0.593886,-0.246417,-2.680288,-0.330634,0.459584,-0.731341,0.503907,0.165752,0.024127,-0.22989,6.437805,-42.899445,27.596039,,,,,,,
1532483342,2.337621,0.817084,0.606144,-0.12606,-2.848612,-0.442363,0.492813,-0.729153,0.474838,0.11316,0.00404,-0.106506,8.031738,-43.090179,27.202515,,,,,,,
1532483342,2.277329,0.809847,0.615393,0.0996,-2.48856,-0.515625,0.524529,-0.724182,0.447694,0.043465,0.057342,-0.021546,9.884583,-43.193787,26.743286,,,,,,,
1532483342,2.231847,0.799286,0.620681,0.243924,-1.911026,-0.517793,0.550347,-0.716859,0.428054,-0.040093,0.041703,0.057694,11.926941,-43.113739,26.22757,,,,,,,
